28,94
29,23
30,79
31,77
32,69
33,60
34,78
35,75
36,12
37,15
38,77
39,77
40,40
41,78
42,36
43,62
44,83
45,10
46,55
47,63
48,49
49,43
50,72
51,68
52,96
53,86
54,11
55,88
56,61
57,38
58,33
59,32
60,41
61,64
62,77
63,97
64,6
65,78
66,14
67,78
68,48
69,93
70,13
71,14
72,22
73,90
74,25
75,35
76,14
77,60
78,85
79,37
80,79
81,37
82,57
83,65
84,70
85,9
86,51
87,12
88,41
89,31
90,1
91,13
92,51
93,26
94,88
95,26
96,78
97,52
98,2
99,96
0,34
1,82
2,38
3,7
4,66
5,60
6,33
7,98
8,28
9,97
10,5
11,8
12,57
13,98
14,1
15,11
16,67
17,19
18,68
19,46
20,12
21,51
22,30
23,44
24,3
25,83
26,80
27,75
28,63
29,77
30,58
31,88
32,39
33,91
34,37
35,19
36,26
37,74
38,16
39,41
40,64
41,88
42,51
43,37
44,36
45,36
46,49
47,24
48,13
49,94
50,7
51,99
52,41
53,36
54,5
55,31
56,94
57,18
58,64
59,69
60,96
61,78
62,86
63,62
64,21
65,95
66,58
67,84
68,78
69,45
70,42
71,35
72,43
73,78
74,65
75,78
76,89
77,33
78,65
79,30
80,57
81,66
82,43
83,65
84,32
85,61
86,7
87,63
88,38
89,45
90,72
91,76
92,49
93,99
94,36
95,5
96,72
97,39
98,11
99,77
0,57
1,46
2,61
3,0
4,29
5,49
6,2
7,98
8,62
9,54
10,34
11,98
12,68
13,60
14,73
15,76
16,66
17,33
18,8
19,24
20,59
21,20
22,20
23,78
24,21
25,59
26,56
27,9
28,75
29,47
30,64
31,61
32,76
33,38
34,43
35,55
36,63
37,78
38,90
39,20
40,44
41,46
42,97
43,62
44,90
45,65
46,21
47,52
48,36
49,26
50,90
51,97
52,48
53,93
54,77
55,48
56,36
57,34
58,73
59,8
60,68
61,83
62,66
63,63
64,39
65,57
66,5
67,55
68,8
69,66
70,20
71,83
72,56
73,29
74,37
75,90
76,53
77,98
78,68
79,52
80,32
81,24
82,15
83,9
84,76
85,21
86,35
87,65
88,94
89,3
90,15
91,35
92,80
93,42
94,22
95,96
96,66
97,84
98,35
99,44
0,66
1,77
2,12
3,71
4,17
5,96
6,85
7,48
8,7
9,51
10,76
11,60
12,92
13,27
14,18
15,5
16,73
17,41
18,18
19,31
20,24
21,96
22,50
23,43
24,8
25,93
26,71
27,51
28,78
29,4
30,25
31,27
32,65
33,40
34,45
35,0
36,56
37,23
38,68
39,54
40,38
41,12
42,92
43,16
44,85
45,4
46,64
47,93
48,7
49,4
50,73
51,35
52,19
53,9
54,50
55,0
56,75
57,67
58,8
59,73
60,15
61,14
62,5
63,5
64,65
65,76
66,94
67,34
68,41
69,28
70,69
71,30
72,17
73,3
74,57
75,54
76,2
77,42
78,96
79,9
80,72
81,18
82,2
83,67
84,73
85,45
86,48
87,48
88,78
89,90
90,79
91,29
92,28
93,63
94,64
95,18
96,13
97,47
98,41
99,13
0,48
1,38
2,69
3,95
4,70
5,0
6,40
7,57
8,79
9,23
10,65
11,67
12,36
13,76
14,64
15,12
16,11
17,67
18,48
19,92
20,49
21,58
22,68
23,87
24,94
25,33
26,39
27,95
28,98
29,49
30,15
31,68
32,92
33,58
34,35
35,51
36,30
37,3
38,64
39,61
40,38
41,39
42,89
43,79
44,76
45,52
46,33
47,46
48,6
49,34
50,60
51,87
52,67
53,14
54,54
55,78
56,22
57,54
58,66
59,56
60,91
61,60
62,39
63,60
64,39
65,1
66,28
67,13
68,77
69,43
70,69
71,83
72,54
73,30
74,86
75,29
76,5
77,84
78,55
79,10
80,9
81,58
82,33
83,12
84,39
85,98
86,84
87,74
88,53
89,43
90,6
91,9
92,83
93,71
94,41
95,68
96,26
97,15
98,29
99,20
0,0
1,47
2,85
3,98
4,0
5,29
6,81
7,18
8,95
9,26
10,55
11,39
12,71
13,91
14,58
15,16
16,53
17,71
18,38
19,15
20,62
21,17
22,16
23,52
24,70
25,1
26,24
27,28
28,34
29,10
30,80
31,76
32,35
33,54
34,67
35,57
36,44
37,7
38,71
39,10
40,42
41,96
42,4
43,95
44,6
45,20
46,61
47,20
48,0
49,76
50,20
51,15
52,75
53,0
54,94
55,55
56,58
57,35
58,13
59,23
60,70
61,2
62,66
63,28
64,45
65,87
66,88
67,74
68,43
69,94
70,49
71,93
72,34
73,70
74,76
75,31
76,23
77,25
78,74
79,88
80,48
81,22
82,69
83,18
84,27
85,97
86,58
87,5
88,96
89,96
90,35
91,14
92,85
93,2
94,79
95,18
96,40
97,23
98,99
99,35
0,6
1,65
2,43
3,46
4,1
5,6
6,79
7,68
8,15
9,96
10,88
11,22
12,46
13,53
14,49
15,31
16,48
17,23
18,14
19,2
20,0
21,10
22,28
23,3
24,60
25,6
26,76
27,70
28,74
29,4
30,61
31,76
32,3
33,87
34,1
35,47
36,59
37,67
38,22
39,40
40,87
41,88
42,33
43,27
44,71
45,32
46,13
47,13
48,54
49,34
50,87
51,31
52,24
53,31
54,79
55,1
56,16
57,27
58,43
59,90
60,67
61,23
62,52
63,29
64,70
65,53
66,26
67,97
68,57
69,42
70,1
71,70
72,87
73,86
74,89
75,88
76,0
77,5
78,14
79,67
80,26
81,75
82,48
83,61
84,40
85,76
86,22
87,76
88,45
89,44
90,77
91,28
92,62
93,67
94,91
95,93
96,20
97,46
98,73
99,40
0,28
1,23
2,47
3,54
4,36
5,47
6,50
7,67
8,65
9,63
10,36
11,37
12,37
13,10
14,52
15,42
16,18
17,98
18,54
19,95
20,79
21,8
22,58
23,92
24,43
25,58
26,51
27,64
28,35
29,32
30,0
31,87
32,31
33,97
34,34
35,63
36,14
37,33
38,55
39,86
40,61
41,95
42,3
43,39
44,40
45,10
46,25
47,95
48,5
49,55
50,86
51,54
52,34
53,39
54,53
55,85
56,7
57,10
58,83
59,9
60,93
61,19
62,60
63,20
64,46
65,25
66,88
67,40
68,31
69,9
70,66
71,6
72,89
73,99
74,48
75,48
76,50
77,86
78,63
79,57
80,93
81,21
82,8
83,52
84,32
85,56
86,22
87,41
88,56
89,88
90,32
91,49
92,44
93,97
94,88
95,37
96,93
97,98
98,46
99,46
0,97
1,27
2,0
3,35
4,33
5,99
6,67
7,60
8,6
9,41
10,22
11,81
12,69
13,57
14,62
15,26
16,77
17,9
18,28
19,44
20,24
21,9
22,25
23,44
24,95
25,39
26,67
27,13
28,29
29,27
30,18
31,95
32,5
33,54
34,80
35,44
36,58
37,89
38,52
39,47
40,95
41,19
42,73
43,80
44,11
45,70
46,95
47,77
48,70
49,90
50,42
51,51
52,31
53,30
54,70
55,84
56,71
57,40
58,56
59,75
60,59
61,97
62,85
63,13
64,82
65,60
66,31
67,66
68,19
69,82
70,76
71,50
72,92
73,50
74,20
75,84
76,46
77,10
78,44
79,41
80,31
81,26
82,78
83,9
84,56
85,83
86,63
87,44
88,64
89,27
90,82
91,80
92,37
93,49
94,62
95,35
96,44
97,83
98,95
99,57
0,12
1,46
2,43
3,17
4,9
5,93
6,22
7,35
8,68
9,55
10,66
11,52
12,46
13,8
14,54
15,17
16,0
17,14
18,28
19,54
20,5
21,13
22,84
23,34
24,70
25,0
26,8
27,53
28,52
29,69
30,54
31,78
32,78
33,30
34,59
35,15
36,11
37,75
38,58
39,3
40,99
41,92
42,97
43,65
44,66
45,28
46,27
47,32
48,14
49,96
50,72
51,7
52,99
53,24
54,32
55,77
56,70
57,97
58,29
59,35
60,41
61,12
62,43
63,48
64,21
65,50
66,49
67,42
68,77
69,55
70,80
71,32
72,33
73,43
74,31
75,25
76,49
77,94
78,79
79,98
80,73
81,2
82,82
83,55
84,30
85,84
86,79
87,28
88,91
89,57
90,27
91,19
92,88
93,76
94,61
95,80
96,60
97,81
98,20
99,69
0,72
1,37
2,13
3,21
4,40
5,21
6,11
7,58
8,73
9,46
10,91
11,83
12,70
13,20
14,95
15,81
16,71
17,45
18,50
19,73
20,70
21,24
22,32
23,22
24,48
25,93
26,5
27,80
28,44
29,69
30,41
31,69
32,22
33,50
34,37
35,48
36,43
37,1
38,25
39,21
40,74
41,64
42,84
43,39
44,2
45,70
46,92
47,64
48,33
49,5
50,78
51,43
52,74
53,71
54,98
55,58
56,75
57,64
58,76
59,83
60,31
61,32
62,23
63,0
64,80
65,57
66,60
67,25
68,64
69,4
70,19
71,88
72,2
73,17
74,45
75,8
76,42
77,85
78,44
79,42
80,84
81,40
82,67
83,67
84,60
85,32
86,55
87,74
88,1
89,44
90,68
91,45
92,19
93,48
94,19
95,65
96,24
97,72
98,30
99,41
0,31
1,61
2,35
3,36
4,63
5,54
6,63
7,44
8,68
9,76
10,46
11,43
12,69
13,15
14,65
15,26
16,73
17,94
18,64
19,50
20,24
21,71
22,98
23,91
24,36
25,86
26,27
27,93
28,33
29,49
30,48
31,22
32,35
33,53
34,75
35,44
36,95
37,93
38,36
39,12
40,86
41,28
42,33
43,88
44,41
45,16
46,11
47,94
48,37
49,55
50,8
51,44
52,22
53,77
54,31
55,97
56,16
57,29
58,51
59,63
60,83
61,73
62,86
63,65
64,40
65,4
66,0
67,68
68,38
69,65
70,1
71,15
72,84
73,72
74,16
75,5
76,78
77,48
78,76
79,36
80,33
81,25
82,4
83,0
84,68
85,41
86,22
87,77
88,81
89,39
90,8
91,44
92,46
93,98
94,70
95,18
96,67
97,55
98,83
99,80
0,49
1,20
2,90
3,76
4,5
5,69
6,88
7,88
8,19
9,25
10,92
11,85
12,26
13,4
14,69
15,74
16,69
17,9
18,31
19,64
20,9
21,18
22,75
23,47
24,18
25,86
26,20
27,67
28,11
29,20
30,88
31,16
32,50
33,6
34,57
35,95
36,10
37,37
38,97
39,46
40,6
41,42
42,46
43,80
44,24
45,68
46,75
47,68
48,58
49,30
50,76
51,67
52,36
53,74
54,29
55,28
56,29
57,7
58,3
59,14
60,31
61,90
62,75
63,7
64,24
65,5
66,39
67,19
68,0
69,71
70,71
71,18
72,55
73,88
74,70
75,37
76,10
77,17
78,26
79,86
80,91
81,22
82,53
83,9
84,23
85,12
86,12
87,41
88,23
89,28
90,90
91,98
92,52
93,53
94,13
95,64
96,58
97,75
98,1
99,64
0,95
1,81
2,97
3,34
4,26
5,13
6,69
7,42
8,28
9,45
10,11
11,81
12,30
13,67
14,99
15,57
16,67
17,13
18,92
19,65
20,29
21,28
22,53
23,90
24,35
25,84
26,8
27,58
28,7
29,20
30,40
31,70
32,68
33,49
34,41
35,72
36,62
37,99
38,65
39,49
40,80
41,22
42,63
43,50
44,27
45,13
46,83
47,74
48,67
49,76
50,74
51,30
52,11
53,12
54,42
55,92
56,45
57,80
58,90
59,32
60,33
61,63
62,1
63,45
64,27
65,57
66,86
67,91
68,19
69,3
70,49
71,64
72,3
73,62
74,0
75,84
76,2
77,77
78,50
79,48
80,91
81,36
82,60
83,61
84,62
85,26
86,47
87,87
88,20
89,83
90,84
91,76
92,27
93,50
94,34
95,69
96,58
97,19
98,21
99,81
0,11
1,45
2,93
3,27
4,61
5,42
6,41
7,93
8,88
9,73
10,2
11,25
12,93
13,39
14,39
15,44
16,99
17,30
18,94
19,58
20,33
21,70
22,34
23,85
24,96
25,37
26,4
27,91
28,48
29,71
30,71
31,44
32,16
33,94
34,55
35,84
36,2
37,57
38,33
39,23
40,59
41,39
42,24
43,25
44,32
45,84
46,62
47,61
48,25
49,32
50,67
51,9
52,38
53,60
54,62
55,77
56,15
57,66
58,99
59,37
60,66
61,89
62,15
63,44
64,94
65,72
66,66
67,61
68,31
69,48
70,53
71,32
72,34
73,10
74,61
75,58
76,1
77,56
78,42
79,80
80,94
81,6
82,28
83,32
84,72
85,46
86,73
87,82
88,14
89,45
90,87
91,70
92,73
93,4
94,39
95,99
96,80
97,37
98,29
99,5
0,63
1,72
2,0
3,78
4,29
5,1
6,68
7,33
8,43
9,92
10,92
11,19
12,25
13,98
14,98
15,14
16,3
17,60
18,69
19,99
20,87
21,6
22,81
23,4
24,38
25,86
26,69
27,85
28,24
29,45
30,0
31,14
32,80
33,80
34,52
35,85
36,75
37,3
38,23
39,80
40,4
41,25
42,13
43,67
44,34
45,93
46,79
47,40
48,41
49,15
50,48
51,16
52,12
53,13
54,79
55,11
56,1
57,34
58,98
59,73
60,82
61,76
62,68
63,16
64,91
65,72
66,6
67,19
68,39
69,35
70,47
71,23
72,39
73,83
74,14
75,46
76,46
77,59
78,48
79,99
80,7
81,21
82,93
83,8
84,60
85,46
86,83
87,48
88,72
89,14
90,31
91,22
92,48
93,8
94,81
95,86
96,34
97,2
98,62
99,7
0,49
1,51
2,87
3,94
4,97
5,49
6,13
7,24
8,75
9,78
10,96
11,75
12,40
13,18
14,63
15,83
16,19
17,55
18,49
19,52
20,15
21,23
22,28
23,69
24,33
25,91
26,7
27,43
28,84
29,41
30,18
31,53
32,34
33,48
34,48
35,51
36,45
37,55
38,30
39,3
40,76
41,0
42,0
43,0
44,75
45,21
46,42
47,76
48,18
49,96
50,34
51,61
52,6
53,24
54,23
55,87
56,2
57,17
58,72
59,52
60,71
61,14
62,1
63,22
64,37
65,68
66,45
67,88
68,5
69,42
70,42
71,42
72,59
73,10
74,94
75,82
76,23
77,36
78,94
79,44
80,28
81,7
82,23
83,31
84,79
85,47
86,4
87,78
88,29
89,93
90,20
91,76
92,43
93,63
94,95
95,47
96,2
97,7
98,21
99,81
0,87
1,41
2,21
3,52
4,49
5,37
6,88
7,17
8,99
9,84
10,86
11,43
12,52
13,79
14,95
15,45
16,71
17,35
18,3
19,65
20,29
21,52
22,55
23,30
24,61
25,65
26,18
27,29
28,18
29,8
30,52
31,6
32,79
33,88
34,46
35,22
36,36
37,32
38,24
39,83
40,82
41,70
42,97
43,86
44,3
45,51
46,39
47,75
48,40
49,30
50,4
51,51
52,63
53,76
54,97
55,38
56,25
57,61
58,31
59,41
60,54
61,44
62,77
63,21
64,96
65,78
66,61
67,73
68,23
69,81
70,38
71,75
72,49
73,12
74,70
75,24
76,0
77,3
78,60
79,96
80,63
81,37
82,42
83,69
84,88
85,24
86,38
87,87
88,63
89,61
90,90
91,71
92,14
93,46
94,17
95,21
96,7
97,2
98,88
99,79
0,43
1,53
2,97
3,29
4,62
5,51
6,37
7,88
8,42
9,87
10,93
11,64
12,10
13,27
14,52
15,93
16,65
17,0
18,69
19,8
20,44
21,78
22,98
23,90
24,78
25,7
26,76
27,76
28,83
29,42
30,36
31,8
32,50
33,31
34,30
35,99
36,49
37,89
38,54
39,83
40,82
41,98
42,66
43,46
44,91
45,26
46,13
47,59
48,25
49,73
50,26
51,69
52,77
53,65
54,80
55,89
56,94
57,96
58,52
59,90
60,34
61,79
62,69
63,66
64,71
65,84
66,76
67,68
68,27
69,10
70,3
71,99
72,4
73,6
74,77
75,5
76,79
77,57
78,50
79,76
80,61
81,43
82,56
83,69
84,48
85,74
86,11
87,68
88,13
89,21
90,4
91,11
92,26
93,37
94,39
95,67
96,98
97,0
98,49
99,69
0,10
1,24
2,52
3,94
4,96
5,2
6,0
7,32
8,23
9,41
10,41
11,6
12,46
13,76
14,96
15,18
16,26
17,62
18,31
19,12
20,99
21,13
22,83
23,54
24,90
25,5
26,65
27,93
28,26
29,31
30,95
31,94
32,60
33,92
34,33
35,16
36,40
37,10
38,19
39,71
40,78
41,28
42,69
43,24
44,73
45,74
46,58
47,90
48,39
49,97
50,57
51,33
52,98
53,42
54,99
55,57
56,70
57,28
58,20
59,18
60,90
61,67
62,46
63,45
64,71
65,63
66,21
67,72
68,42
69,52
70,46
71,12
72,97
73,16
74,35
75,76
76,0
77,82
78,61
79,50
80,36
81,43
82,11
83,56
84,90
85,50
86,68
87,81
88,27
89,70
90,71
91,36
92,70
93,49
94,0
95,44
96,49
97,20
98,73
99,95
0,90
1,62
2,43
3,71
4,3
5,45
6,66
7,84
8,78
9,58
10,39
11,30
12,74
13,12
14,90
15,22
16,72
17,42
18,90
19,69
20,53
21,42
22,90
23,93
24,57
25,79
26,26
27,71
28,10
29,32
30,56
31,63
32,86
33,20
34,9
35,36
36,46
37,98
38,12
39,97
40,26
41,41
42,24
43,79
44,45
45,35
46,97
47,80
48,11
49,59
50,67
51,52
52,37
53,1
54,1
55,45
56,10
57,24
58,72
59,93
60,39
61,85
62,20
63,93
64,42
65,19
66,9
67,85
68,56
69,55
70,13
71,88
72,16
73,18
74,58
75,3
76,1
77,68
78,5
79,26
80,76
81,77
82,11
83,52
84,49
85,53
86,68
87,40
88,98
89,46
90,6
91,4
92,47
93,79
94,82
95,69
96,73
97,31
98,81
99,12
0,96
1,32
2,36
3,64
4,41
5,81
6,82
7,85
8,45
9,13
10,99
11,55
12,23
13,69
14,94
15,19
16,70
17,78
18,55
19,95
20,77
21,7
22,71
23,50
24,36
25,96
26,81
27,9
28,35
29,30
30,46
31,42
32,46
33,69
34,64
35,83
36,85
37,16
38,30
39,74
40,10
41,64
42,42
43,72
44,36
45,93
46,85
47,59
48,7
49,94
50,67
51,2
52,54
53,27
54,84
55,40
56,46
57,95
58,47
59,21
60,81
61,59
62,67
63,87
64,65
65,85
66,91
67,31
68,33
69,68
70,97
71,30
72,96
73,23
74,94
75,51
76,63
77,5
78,25
79,29
80,12
81,37
82,23
83,42
84,91
85,44
86,38
87,18
88,64
89,99
90,47
91,41
92,95
93,34
94,14
95,37
96,94
97,57
98,41
99,82
0,31
1,83
2,19
3,62
4,89
5,36
6,38
7,34
8,30
9,2
10,67
11,94
12,92
13,60
14,46
15,36
16,37
17,6
18,53
19,95
20,84
21,17
22,88
23,42
24,91
25,88
26,34
27,47
28,59
29,44
30,35
31,59
32,36
33,14
34,96
35,94
36,71
37,1
38,79
39,44
40,22
41,46
42,16
43,64
44,70
45,78
46,99
47,25
48,41
49,98
50,10
51,74
52,88
53,83
54,31
55,21
56,16
57,38
58,49
59,50
60,6
61,32
62,22
63,34
64,34
65,0
66,45
67,44
68,2
69,82
70,20
71,96
72,0
73,14
74,30
75,35
76,25
77,9
78,87
79,78
80,3
81,47
82,62
83,53
84,1
85,26
86,83
87,52
88,69
89,46
90,36
91,88
92,8
93,27
94,42
95,68
96,93
97,10
98,69
99,14
0,57
1,15
2,92
3,33
4,58
5,69
6,1
7,12
8,47
9,18
10,36
11,84
12,40
13,20
14,37
15,22
16,92
17,94
18,15
19,86
20,48
21,35
22,10
23,54
24,38
25,55
26,49
27,98
28,79
29,40
30,59
31,75
32,34
33,44
34,57
35,1
36,49
37,22
38,23
39,62
40,19
41,55
42,53
43,78
44,61
45,30
46,32
47,98
48,68
49,4
50,34
51,14
52,35
53,39
54,6
55,16
56,33
57,2
58,20
59,17
60,85
61,84
62,30
63,48
64,36
65,97
66,96
67,58
68,85
69,75
70,9
71,66
72,47
73,31
74,23
75,83
76,53
77,27
78,2
79,36
80,73
81,25
82,57
83,36
84,67
85,78
86,44
87,60
88,3
89,77
90,48
91,79
92,36
93,53
94,77
95,6
96,84
97,69
98,60
99,18
0,30
1,27
2,66
3,61
4,32
5,85
6,16
7,76
8,79
9,64
10,2
11,38
12,57
13,92
14,64
15,93
16,96
17,64
18,7
19,39
20,34
21,21
22,77
23,12
24,78
25,41
26,82
27,66
28,71
29,91
30,49
31,81
32,56
33,95
34,59
35,62
36,28
37,97
38,75
39,20
40,27
41,39
42,10
43,97
44,67
45,85
46,46
47,85
48,72
49,63
50,54
51,66
52,56
53,60
54,80
55,10
56,7
57,66
58,29
59,95
60,29
61,77
62,33
63,5
64,75
65,18
66,4
67,55
68,67
69,42
70,68
71,26
72,57
73,18
74,50
75,8
76,83
77,93
78,81
79,13
80,47
81,6
82,34
83,22
84,81
85,68
86,40
87,90
88,92
89,41
90,60
91,48
92,22
93,65
94,24
95,18
96,59
97,75
98,62
99,3
